Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2)
268.5026044,-1.043,-9.293,-9.339,13.217
268.5126664,-0.924,-8.913,-6.944,11.336
268.5227294,-0.869,-8.340,-5.134,9.832
268.5327924,-0.694,-7.396,-3.645,8.274
268.5428554,-0.677,-6.659,-2.402,7.111
268.5529174,-0.770,-5.883,-1.522,6.125
268.5629804,-0.671,-4.908,-0.674,5.000
268.5730434,-0.514,-4.089,0.382,4.139
268.5831064,-0.419,-3.369,1.167,3.590
268.5931684,-0.486,-2.663,1.832,3.269
268.6032314,-0.437,-1.953,2.870,3.499
268.6132944,-0.252,-1.128,4.443,4.591
268.6233574,0.118,-0.326,6.154,6.164
268.6334194,0.598,0.346,7.927,7.957
268.6434824,1.055,1.338,9.918,10.064
268.6535454,1.560,2.283,12.374,12.679
268.6636084,1.938,3.467,14.910,15.430
268.6736714,2.257,5.380,17.318,18.274
268.6837334,2.948,7.708,19.444,21.123
268.6937964,4.303,10.998,21.160,24.233
268.7038594,6.064,15.491,22.529,28.005
268.7139224,7.227,21.587,23.937,33.034
268.7239844,6.566,29.618,24.682,39.109
268.7340474,5.184,37.824,25.480,45.899
268.7441104,4.657,42.595,26.509,50.386
268.7541734,4.918,43.130,27.658,51.472
268.7642354,4.818,43.595,28.212,52.150
268.7742984,4.265,42.258,28.936,51.393
268.7843614,3.961,39.165,30.264,49.654
268.7944244,4.858,36.392,30.926,48.003
268.8044864,6.761,32.639,30.657,45.286
268.8145494,8.111,27.408,28.980,40.704
268.8246124,8.690,22.001,25.542,34.814
268.8346754,8.791,16.701,21.246,28.418
268.8447384,8.771,10.938,16.043,21.306
268.8548004,8.558,4.162,10.650,14.283
268.8648634,7.417,-2.602,5.374,9.522
268.8749264,5.342,-8.553,0.703,10.109
268.8849894,2.533,-12.476,-3.064,13.094
268.8950514,-0.632,-14.567,-6.311,15.888
268.9051144,-2.826,-15.732,-9.689,18.692
268.9151774,-4.087,-15.644,-12.466,20.417
268.9252404,-4.630,-14.559,-13.671,20.501
268.9353024,-4.738,-13.369,-14.189,20.062
268.9453654,-4.521,-12.733,-13.537,19.126
268.9554284,-4.012,-12.509,-11.635,17.549
268.9654914,-3.461,-12.055,-9.400,15.674
268.9755544,-3.094,-11.503,-7.329,13.986
268.9856164,-2.705,-10.736,-5.440,12.335
268.9956794,-2.165,-9.790,-3.819,10.730
269.0057424,-1.688,-8.623,-2.573,9.155
269.0158054,-0.870,-6.849,-1.395,7.044
269.0258674,-0.102,-4.929,-0.355,4.943
269.0359304,0.362,-3.012,0.480,3.072
269.0459934,0.716,-1.229,1.528,2.087
269.0560564,0.712,0.330,2.780,2.889
269.0661184,0.386,1.498,3.950,4.242
269.0761814,0.143,2.284,4.853,5.365
269.0862478,0.016,2.916,5.607,6.320
269.0963108,-0.015,3.604,6.722,7.627
269.1063738,0.034,4.139,7.834,8.860
269.1164358,0.317,4.318,8.502,9.541
269.1264988,0.468,4.483,8.454,9.580
269.1365618,0.387,5.005,7.927,9.383
269.1466248,0.062,5.774,7.269,9.283
269.1566868,-0.425,6.592,6.736,9.434
269.1667498,-0.763,7.155,6.411,9.637
269.1768128,-1.034,7.445,6.178,9.729
269.1868758,-1.330,7.840,5.793,9.838
269.1969378,-1.547,8.722,5.775,10.574
269.2070008,-1.305,10.294,7.042,12.541
269.2170638,-0.046,13.698,9.268,16.539
269.2271268,1.678,19.317,11.952,22.777
269.2371898,4.900,27.637,14.542,31.612
269.2472518,8.877,38.032,16.477,42.388
269.2573148,11.451,45.542,19.106,50.697
269.2673778,13.027,49.359,22.950,55.971
269.2774408,13.898,50.468,29.062,59.873
269.2875028,12.544,47.578,35.444,60.641
269.2975658,10.892,42.126,40.170,59.219
269.3076288,9.215,36.789,41.980,56.575
269.3176918,6.556,32.220,43.486,54.518
269.3277548,3.426,20.813,36.447,42.110
269.3378168,-0.044,10.973,19.119,22.044
269.3478798,-1.620,5.352,4.325,7.069
269.3579428,-1.188,-1.563,-4.223,4.657
269.3680058,-2.251,-8.833,-6.654,11.285
269.3780678,-3.608,-14.744,-7.017,16.722
269.3881308,-4.344,-19.455,-9.875,22.246
269.3981938,-3.904,-20.805,-10.850,23.787
269.4082568,-2.840,-20.448,-10.953,23.370
269.4183198,-2.082,-19.099,-10.407,21.850
269.4283818,-1.116,-17.462,-8.336,19.382
269.4384448,-0.741,-16.085,-5.774,17.106
269.4485078,-0.707,-14.878,-3.885,15.393
269.4585708,-0.314,-13.272,-2.414,13.493
269.4686328,0.191,-11.341,-1.412,11.430
269.4786958,0.493,-9.222,-0.730,9.264
269.4887588,0.645,-6.690,-0.245,6.726
269.4988218,0.544,-3.841,0.173,3.883
269.5088838,0.267,-0.963,0.231,1.026
269.5189468,0.178,1.757,0.493,1.833
269.5290098,0.221,4.894,0.652,4.942
269.5390728,0.378,8.038,1.151,8.128
269.5491358,0.392,10.950,2.028,11.143
269.5591978,-0.317,12.006,3.191,12.427
269.5692608,-0.358,11.488,4.416,12.312
269.5793238,-0.253,11.043,5.570,12.371
269.5893868,-0.363,10.698,6.052,12.296
269.5994488,-0.468,9.860,5.952,11.526
269.6095118,-0.417,8.931,5.506,10.500
269.6195748,-0.535,8.266,4.898,9.623
269.6296378,-0.977,7.985,3.776,8.886
269.6396998,-1.403,8.033,2.374,8.493
269.6497628,-1.534,8.562,1.340,8.801
269.6598258,-1.333,9.725,0.558,9.832
269.6698888,-0.920,11.638,0.069,11.675
269.6799518,0.191,14.897,-0.215,14.900
269.6900138,2.412,20.247,0.246,20.392
269.7000768,5.239,27.098,2.646,27.726
269.7101398,8.229,34.448,4.946,35.761
269.7202028,10.893,40.258,9.579,42.792
269.7302648,13.650,42.083,17.123,47.440
269.7403278,14.778,40.622,21.990,48.498
269.7503908,12.718,37.959,24.812,47.098
269.7604538,8.398,35.583,26.670,45.254
269.7705168,4.408,33.618,25.543,42.450
269.7805788,0.708,31.358,22.304,38.488
269.7906418,-1.882,27.202,18.844,33.145
269.8007048,-2.811,20.471,14.978,25.521
269.8107678,-2.986,12.344,10.864,16.713
269.8208298,-2.918,3.588,6.159,7.702
269.8308928,-3.221,-5.170,0.827,6.147
269.8409558,-3.493,-12.488,-5.736,14.179
269.8510188,-3.903,-17.576,-9.964,20.577
269.8610818,-3.700,-19.830,-13.620,24.340
269.8711438,-2.741,-18.970,-16.570,25.336
269.8812068,-2.081,-17.805,-18.127,25.494
269.8912698,-0.761,-16.962,-18.161,24.862
269.9013328,0.999,-15.700,-16.342,22.683
269.9113948,2.643,-14.641,-13.030,19.777
269.9214578,3.762,-13.908,-8.778,16.871
269.9315208,3.857,-13.215,-4.302,14.422
269.9415838,3.373,-12.222,-0.371,12.685
269.9516458,2.420,-10.819,2.459,11.355
269.9617088,1.212,-9.138,4.355,10.195
269.9717718,0.047,-6.829,5.649,8.862
269.9818348,-0.958,-4.016,6.547,7.740
269.9918968,-1.862,-1.646,7.486,7.887
270.0019598,-2.832,-0.129,8.010,8.496
270.0120228,-3.323,1.173,8.164,8.892
270.0220858,-3.492,2.350,8.297,9.304
270.0321488,-3.530,3.310,8.117,9.450
270.0422108,-3.467,3.981,7.763,9.388
270.0522738,-3.434,4.492,7.489,9.383
270.0623368,-3.463,4.996,7.263,9.471
270.0723998,-3.452,5.488,6.988,9.532
270.0824579,-3.361,5.844,6.798,9.574
270.0925209,-3.201,5.960,6.744,9.553
270.1025839,-3.115,6.144,6.793,9.675
270.1126469,-2.996,6.743,6.754,10.003
270.1227099,-2.664,7.603,6.891,10.602
270.1327719,-2.104,8.471,7.829,11.725
270.1428349,-1.328,8.894,9.459,13.051
270.1528979,-0.727,8.921,11.429,14.516
270.1629609,-0.363,9.074,13.866,16.575
270.1730229,-0.126,9.350,16.787,19.216
270.1830859,0.126,9.793,18.842,21.235
270.1931489,1.149,11.557,20.217,23.315
270.2032119,3.052,16.730,21.980,27.791
270.2132739,5.000,24.767,25.122,35.631
270.2233369,4.858,30.633,31.192,43.988
270.2333999,2.473,30.630,38.644,49.373
270.2434629,-0.433,27.914,45.409,53.304
270.2535259,-3.049,24.958,49.575,55.587
270.2635879,-5.016,21.056,50.109,54.584
270.2736509,-5.683,18.502,44.583,48.603
270.2837139,-5.839,17.652,35.555,40.123
270.2937769,-5.610,16.935,25.135,30.823
270.3038389,-4.937,16.043,15.384,22.769
270.3139019,-3.960,14.282,7.840,16.767
270.3239649,-3.489,11.333,2.774,12.178
270.3340279,-3.569,7.757,-0.579,8.558
270.3440909,-3.948,4.093,-2.824,6.349
270.3541529,-4.081,0.728,-3.864,5.667
270.3642159,-3.755,-2.293,-4.348,6.186
270.3742789,-3.006,-5.072,-4.283,7.287
270.3843419,-2.199,-7.361,-4.102,8.708
270.3944039,-1.658,-8.921,-4.347,10.061
270.4044669,-1.481,-9.701,-4.662,10.864
270.4145299,-1.677,-9.581,-5.218,11.038
270.4245929,-2.132,-8.638,-6.029,10.748
270.4346559,-2.998,-7.405,-6.964,10.598
270.4447179,-4.310,-6.206,-7.809,10.866
270.4547809,-5.783,-4.832,-8.355,11.252
270.4648439,-6.496,-3.501,-8.387,11.171
270.4749069,-6.233,-2.948,-8.033,10.587
270.4849689,-5.628,-2.628,-8.162,10.257
270.4950319,-5.566,-1.747,-8.390,10.218
270.5050949,-6.911,-0.103,-7.821,10.437
270.5151579,-8.860,2.126,-5.725,10.761
270.5252209,-9.009,3.645,-1.143,9.786
270.5352829,-7.129,4.365,4.831,9.655
270.5453459,-4.342,5.461,10.953,12.986
270.5554089,-2.448,7.775,14.511,16.644
270.5654719,-2.428,10.749,17.020,20.276
270.5755339,-2.930,13.092,20.902,24.837
270.5855969,-3.678,15.076,25.264,29.649
270.5956599,-1.148,15.023,26.961,30.886
270.6057229,2.931,11.288,25.124,27.699
270.6157859,4.848,7.390,21.849,23.569
270.6258479,6.690,7.411,17.848,20.451
270.6359109,8.489,11.657,10.916,18.087
270.6459739,9.566,14.434,5.674,18.222
270.6560369,9.910,13.861,2.980,17.298
270.6660989,9.889,11.347,1.523,15.128
270.6761619,9.492,8.616,1.727,12.935
270.6862249,8.658,6.214,3.039,11.082
270.6962879,6.861,4.478,4.539,9.366
270.7063499,3.851,4.944,5.385,8.263
270.7164129,4.793,5.081,6.207,9.344
270.7264759,7.803,1.032,6.884,10.456
270.7365389,9.118,-2.064,7.547,12.015
270.7466019,7.759,-3.070,8.582,11.969
270.7566639,3.714,-2.181,8.429,9.466
270.7667269,2.211,-1.390,7.085,7.551
270.7767899,2.158,-1.774,4.757,5.517
270.7868529,3.469,-1.880,4.695,6.133
270.7969149,3.318,-1.105,3.582,5.006
270.8069779,3.218,-0.450,2.035,3.834
270.8170409,4.089,-0.292,1.473,4.356
270.8271039,4.536,-0.207,1.053,4.661
270.8371669,3.564,0.584,1.220,3.812
270.8472289,1.734,1.599,1.707,2.912
270.8572919,0.630,1.621,2.748,3.252
270.8673549,0.948,0.842,4.660,4.829
270.8774179,1.657,0.467,6.972,7.181
270.8874809,1.966,1.015,8.653,8.932
270.8975429,2.247,1.839,8.908,9.369
270.9076059,2.597,2.382,8.572,9.268
270.9176689,3.005,2.485,8.991,9.800
270.9277319,3.013,2.249,9.599,10.309
270.9377939,2.400,2.468,10.260,10.822
270.9478569,1.231,3.288,10.914,11.465
270.9579199,0.646,3.912,11.515,12.178
270.9679829,1.568,3.880,11.919,12.632
270.9780459,3.599,3.242,12.775,13.662
270.9881079,5.753,2.794,13.777,15.190
270.9981709,7.108,3.351,14.480,16.475
271.0082339,7.346,3.994,14.641,16.860
271.0182969,7.057,4.678,14.014,16.373
271.0283589,7.149,5.562,13.034,15.873
271.0384219,7.227,6.013,11.926,15.186
271.0484849,6.580,6.106,10.897,14.118
271.0585479,5.370,6.178,9.965,12.896
271.0686109,4.351,6.451,9.194,12.045
271.0786737,3.742,6.802,8.928,11.831
271.0887367,3.337,7.171,9.168,12.108
271.0987997,3.098,7.639,9.964,12.932
271.1088627,2.746,7.848,10.861,13.678
271.1189247,2.356,7.662,11.894,14.343
271.1289877,1.985,7.373,12.602,14.735
271.1390507,1.413,7.174,13.091,14.994
271.1491137,0.667,7.073,13.837,15.555
271.1591767,-0.191,6.926,14.631,16.189
271.1692387,-0.883,6.578,15.156,16.546
271.1793017,-1.126,6.050,15.383,16.569
271.1893647,-0.818,5.435,15.607,16.547
271.1994277,-0.137,4.816,15.791,16.510
271.2094897,0.606,4.335,15.707,16.306
271.2195527,1.273,3.960,15.408,15.960
271.2296157,1.831,3.611,14.920,15.459
271.2396787,2.133,3.208,14.164,14.678
271.2497417,2.225,2.899,13.163,13.661
271.2598037,2.306,2.720,12.170,12.681
271.2698667,2.471,2.626,11.228,11.793
271.2799297,2.751,2.539,10.331,10.989
271.2899927,3.165,2.435,9.403,10.216
271.3000547,3.502,2.353,8.683,9.654
271.3101177,3.743,2.251,7.962,9.081
271.3201807,3.823,2.144,7.288,8.504
271.3302437,3.890,2.020,6.658,7.972
271.3403067,4.018,1.879,6.138,7.573
271.3503687,4.225,1.846,5.664,7.304
271.3604317,4.539,1.890,5.336,7.256
271.3704947,4.779,2.091,5.042,7.255
271.3805577,4.714,2.745,4.722,7.215
271.3906197,4.214,3.900,4.399,7.233
271.4006827,3.503,5.281,4.143,7.571
271.4107457,2.617,6.631,3.933,8.142
271.4208087,2.093,7.632,4.056,8.892
271.4308717,1.951,8.259,4.498,9.604
271.4409337,1.723,8.726,5.169,10.287
271.4509967,1.490,8.987,6.137,10.984
271.4610597,0.778,8.878,7.284,11.510
271.4711227,-0.402,8.611,7.859,11.665
271.4811857,-1.565,8.189,8.593,11.973
271.4912477,-2.337,7.696,9.505,12.451
271.5013107,-2.699,7.042,10.455,12.891
271.5113737,-2.800,6.326,11.373,13.312
271.5214367,-2.900,5.684,12.030,13.617
271.5314987,-3.130,5.061,12.377,13.733
271.5415617,-3.331,4.408,12.456,13.626
271.5516247,-3.684,3.960,11.945,13.113
271.5616877,-4.065,3.674,10.926,12.223
271.5717507,-4.450,3.441,9.619,11.143
271.5818127,-4.713,3.207,8.409,10.159
271.5918757,-4.844,3.040,7.186,9.184
271.6019387,-4.840,3.037,6.082,8.345
271.6120017,-4.727,3.031,5.170,7.633
271.6220647,-4.531,3.039,4.547,7.102
271.6321267,-4.347,3.107,4.105,6.738
271.6421897,-4.033,3.063,4.041,6.479
271.6522527,-3.614,2.752,4.024,6.069
271.6623157,-3.223,2.351,4.135,5.746
271.6723787,-2.946,2.002,4.206,5.511
271.6824407,-2.809,1.675,4.307,5.408
271.6925037,-2.804,1.403,4.605,5.571
271.7025667,-3.057,1.278,4.913,5.926
271.7126297,-3.613,1.325,5.377,6.612
271.7226917,-4.084,1.418,5.605,7.078
271.7327547,-4.431,1.557,5.721,7.402
271.7428177,-4.705,1.580,5.787,7.624
271.7528807,-4.993,1.500,5.950,7.911
271.7629437,-5.443,1.506,6.082,8.300
271.7730057,-5.932,1.505,6.306,8.787
271.7830687,-6.342,1.462,6.399,9.127
271.7931317,-6.579,1.510,6.393,9.297
271.8031947,-6.620,1.502,6.375,9.312
271.8132577,-6.373,1.242,6.401,9.117
271.8233197,-5.988,0.880,6.434,8.833
271.8333827,-5.601,0.595,6.400,8.526
271.8434457,-5.291,0.290,6.083,8.068
271.8535087,-5.038,-0.113,5.558,7.502
271.8635707,-4.836,-0.425,4.788,6.818
271.8736337,-4.770,-0.544,4.093,6.309
271.8836967,-4.749,-0.555,3.572,5.968
271.8937597,-4.715,-0.489,3.372,5.818
271.9038227,-4.633,-0.163,3.648,5.899
271.9138847,-4.737,0.223,4.324,6.417
271.9239477,-4.822,0.428,5.348,7.214
271.9340107,-4.664,0.504,6.489,8.007
271.9440737,-4.496,0.555,7.573,8.825
271.9541367,-4.437,0.538,8.780,9.852
271.9641987,-4.562,0.287,10.317,11.284
271.9742617,-4.860,-0.153,12.206,13.139
271.9843247,-5.533,-0.542,13.753,14.834
271.9943877,-6.689,-0.718,14.534,16.016
272.0044507,-7.790,-0.699,14.674,16.628
272.0145127,-8.224,-0.543,14.638,16.799
272.0245757,-7.878,-0.256,14.713,16.692
272.0346387,-6.970,0.122,15.029,16.567
272.0447017,-5.998,0.643,15.596,16.722
272.0547637,-5.203,1.270,16.211,17.073
272.0648267,-4.520,1.794,16.628,17.324
272.0748897,-3.795,2.114,16.674,17.231
272.0849522,-2.997,2.270,16.218,16.648
272.0950152,-2.114,2.393,15.701,16.022
272.1050772,-1.186,2.532,14.912,15.172
272.1151402,-0.275,2.934,13.981,14.288
272.1252032,0.587,3.386,13.064,13.509
272.1352662,1.357,3.347,12.191,12.715
272.1453292,2.089,3.543,11.275,12.002
272.1553912,2.871,3.476,10.538,11.462
272.1654542,3.577,3.301,9.715,10.866
272.1755172,4.034,2.873,8.886,10.173
272.1855802,4.192,2.523,8.205,9.553
272.1956432,4.164,2.040,7.679,8.971
272.2057052,4.036,1.578,7.243,8.441
272.2157682,3.797,1.145,6.933,7.987
272.2258312,3.400,0.798,6.644,7.506
272.2358942,2.938,0.719,6.359,7.041
272.2459562,2.566,0.757,6.478,7.009
272.2560192,2.359,0.849,6.984,7.421
272.2660822,2.220,0.901,7.697,8.061
272.2761452,2.181,0.865,8.504,8.821
272.2862082,2.133,0.854,9.248,9.529
272.2962702,2.007,0.725,9.762,9.992
272.3063332,1.917,0.460,9.942,10.136
272.3163962,1.910,0.271,9.828,10.016
272.3264592,1.918,0.180,9.626,9.817
272.3365222,1.985,0.117,9.492,9.698
272.3465842,2.142,0.142,9.407,9.649
272.3566472,2.338,0.203,9.387,9.676
272.3667102,2.443,0.288,9.295,9.615
272.3767732,2.372,0.493,9.198,9.512
272.3868362,2.181,0.773,9.136,9.424
272.3968982,1.886,1.014,8.978,9.230
272.4069612,1.566,1.221,8.694,8.918
272.4170242,1.224,1.460,8.369,8.583
272.4270872,0.922,1.687,8.237,8.458
272.4371502,0.638,1.931,8.245,8.492
272.4472122,0.320,2.241,8.316,8.619
272.4572752,-0.031,2.666,8.427,8.838
272.4673382,-0.287,3.136,8.559,9.120
272.4774012,-0.403,3.584,8.694,9.413
272.4874632,-0.353,3.968,8.897,9.748
272.4975262,-0.218,4.316,9.372,10.321
272.5075892,0.006,4.596,10.297,11.276
272.5176522,0.272,4.673,11.225,12.162
272.5277152,0.664,4.549,11.963,12.816
272.5377772,0.996,4.510,12.566,13.388
272.5478402,1.140,4.662,13.174,14.021
272.5579032,1.140,4.964,13.796,14.706
272.5679662,1.019,5.526,14.101,15.180
272.5780292,0.775,6.018,14.260,15.497
272.5880912,0.812,6.184,14.010,15.336
272.5981542,0.863,6.182,13.703,15.057
272.6082172,0.904,6.093,13.105,14.480
272.6182802,0.773,6.088,12.348,13.789
272.6283432,0.602,6.079,11.363,12.901
272.6384052,0.466,6.062,10.183,11.860
272.6484682,0.399,5.971,8.966,10.780
272.6585312,0.313,5.750,7.799,9.695
272.6685942,0.087,5.521,6.669,8.658
272.6786562,-0.303,5.437,5.726,7.901
272.6887192,-0.660,5.394,4.873,7.299
272.6987822,-0.945,5.278,4.196,6.809
272.7088452,-1.187,5.068,3.767,6.425
272.7189082,-1.459,4.805,3.435,6.084
272.7289702,-1.659,4.384,3.018,5.575
272.7390332,-1.932,3.991,2.489,5.085
272.7490962,-2.297,3.777,1.955,4.834
272.7591592,-2.670,3.570,1.433,4.683
272.7692222,-2.875,3.233,1.131,4.472
272.7792842,-2.786,2.805,0.936,4.063
272.7893472,-2.524,2.388,0.858,3.579
272.7994102,-2.198,2.040,0.848,3.116
272.8094732,-1.896,1.820,0.815,2.752
272.8195362,-1.683,1.773,0.787,2.568
272.8295982,-1.552,1.867,0.881,2.583
272.8396612,-1.557,2.072,1.134,2.829
272.8497242,-1.576,2.455,1.563,3.310
272.8597872,-1.613,3.202,2.258,4.237
272.8698502,-1.653,4.498,3.356,5.851
272.8799122,-1.813,6.480,5.137,8.466
272.8899752,-1.884,9.483,7.597,12.296
272.9000382,-1.319,13.171,10.735,17.043
272.9101012,0.111,16.273,14.099,21.532
272.9201642,1.505,18.154,17.928,25.559
272.9302262,2.906,18.373,21.231,28.227
272.9402892,3.930,18.698,23.941,30.631
272.9503522,4.131,19.414,25.621,32.410
272.9604152,3.603,19.938,25.449,32.530
272.9704782,2.696,20.457,23.820,31.515
272.9805402,2.060,20.797,21.649,30.091
272.9906032,1.827,21.095,19.195,28.579
273.0006662,1.899,20.717,16.793,26.736
273.0107292,2.025,19.712,15.110,24.920
273.0207922,1.718,18.321,13.886,23.053
273.0308542,0.876,16.474,12.950,20.973
273.0409172,-0.238,14.275,11.914,18.595
273.0509802,-0.910,11.511,11.043,15.977
273.0610432,-0.965,8.423,10.278,13.323
273.0711062,-0.932,5.541,9.209,10.788
273.0811688,-1.256,3.042,7.560,8.245
273.0912318,-1.952,1.039,5.579,6.001
273.1012948,-2.621,-0.546,3.333,4.275
273.1113578,-3.268,-1.896,1.383,4.023
273.1214208,-3.549,-3.126,-0.182,4.733
273.1314828,-3.403,-3.996,-1.528,5.466
273.1415458,-3.103,-4.501,-2.807,6.145
273.1516088,-2.627,-4.579,-3.859,6.539
273.1616718,-2.164,-4.510,-4.796,6.930
273.1717348,-1.884,-4.466,-5.340,7.211
273.1817968,-1.641,-4.037,-5.650,7.136
273.1918598,-1.244,-3.402,-5.628,6.693
273.2019228,-0.680,-2.799,-5.371,6.095
273.2119858,-0.136,-2.249,-4.952,5.441
273.2220488,0.427,-1.776,-4.358,4.725
273.2321108,0.879,-1.418,-3.695,4.054
273.2421738,1.120,-1.182,-3.002,3.415
273.2522368,1.093,-1.170,-2.280,2.786
273.2622998,0.883,-1.329,-1.657,2.300
273.2723628,0.591,-1.524,-1.180,2.016
273.2824248,0.356,-1.589,-0.855,1.840
273.2924878,0.225,-1.597,-0.678,1.749
273.3025508,0.220,-1.674,-0.460,1.750
273.3126138,0.211,-1.783,-0.248,1.813
273.3226768,0.261,-1.806,-0.068,1.826
273.3327388,0.312,-1.728,0.124,1.760
273.3428018,0.349,-1.504,0.184,1.555
273.3528648,0.441,-1.023,0.298,1.153
273.3629278,0.484,-0.146,0.612,0.794
273.3729908,0.248,1.238,1.222,1.757
273.3830528,-0.315,3.154,2.173,3.843
273.3931158,-0.912,5.854,3.601,6.934
273.4031788,-0.941,9.538,5.671,11.136
273.4132418,0.369,13.622,8.967,16.313
273.4233048,2.241,16.918,13.631,21.841
273.4333668,2.663,19.332,18.570,26.939
273.4434298,2.169,21.721,23.154,31.821
273.4534928,2.507,24.770,26.599,36.433
273.4635558,2.887,28.073,28.715,40.261
273.4736188,2.731,31.448,28.545,42.558
273.4836808,2.704,34.660,27.026,44.035
273.4937438,2.525,37.723,25.086,45.373
273.5038068,2.333,39.742,23.614,46.287
273.5138698,1.957,40.497,23.354,46.789
273.5239328,1.831,38.475,24.303,45.545
273.5339948,1.761,33.468,26.037,42.440
273.5440578,1.536,27.479,27.056,38.593
273.5541208,1.292,20.864,26.000,33.362
273.5641838,1.064,13.976,22.541,26.544
273.5742468,0.630,7.834,17.003,18.732
273.5843088,-0.169,2.911,10.787,11.175
273.5943718,-0.941,-1.353,4.647,4.930
273.6044348,-1.643,-5.096,-0.783,5.411
273.6144978,-2.337,-8.238,-5.050,9.941
273.6245608,-2.746,-10.562,-8.930,14.101
273.6346228,-2.578,-11.555,-11.479,16.490
273.6446858,-2.427,-11.201,-12.789,17.173
273.6547488,-2.177,-10.953,-13.199,17.289
273.6648118,-2.315,-10.850,-12.863,16.987
273.6748748,-2.359,-10.615,-12.167,16.318
273.6849368,-1.980,-9.966,-11.274,15.177
273.6949998,-1.319,-9.107,-9.979,13.574
273.7050628,-0.598,-8.366,-8.414,11.881
273.7151258,0.111,-7.615,-6.659,10.116
273.7251888,0.522,-6.908,-4.999,8.543
273.7352508,0.693,-6.139,-3.534,7.117
273.7453138,0.753,-5.253,-2.211,5.749
273.7553768,0.631,-4.159,-0.932,4.308
273.7654398,0.425,-3.022,0.218,3.060
273.7755028,0.030,-1.935,1.250,2.304
273.7855648,-0.242,-1.159,2.137,2.443
273.7956278,-0.431,-0.519,2.921,2.998
273.8056908,-0.495,0.099,3.561,3.597
273.8157538,-0.475,0.484,4.233,4.287
273.8258168,-0.571,0.766,4.749,4.845
273.8358788,-0.660,1.014,5.092,5.234
273.8459418,-0.712,1.160,5.262,5.435
273.8560048,-0.783,1.316,5.215,5.435
273.8660678,-0.965,1.560,4.961,5.289
273.8761308,-1.249,1.888,4.721,5.236
273.8861928,-1.686,2.276,4.533,5.345
273.8962558,-2.293,2.782,4.450,5.727
273.9063188,-2.924,3.649,4.668,6.607
273.9163818,-3.652,5.427,5.272,8.402
273.9264448,-4.582,8.666,6.233,11.616
273.9365068,-5.184,13.183,7.590,16.071
273.9465698,-3.072,18.615,10.850,21.764
273.9566328,1.014,24.644,17.103,30.015
273.9666958,1.765,28.126,26.865,38.934
273.9767588,-0.060,28.174,36.884,46.414
273.9868208,-0.315,27.970,44.730,52.756
273.9968838,0.436,26.287,49.201,55.785
274.0069468,-0.983,22.363,51.052,55.744
274.0170098,-4.314,21.717,48.502,53.317
274.0270728,-7.988,24.196,41.336,48.558
274.0371348,-9.024,25.672,33.400,43.082
274.0471978,-7.971,25.859,26.630,37.966
274.0572608,-6.632,23.900,21.602,32.891
274.0673238,-5.419,20.069,17.804,27.370
274.0773868,-4.088,15.033,14.260,21.120
274.0874488,-2.871,10.000,11.303,15.362
274.0975118,-2.174,4.508,8.589,9.940
274.1075748,-1.612,-0.723,5.922,6.179
274.1176378,-1.204,-5.442,2.972,6.317
274.1277008,-1.329,-9.696,-0.283,9.791
274.1377628,-1.929,-12.858,-3.346,13.425
274.1478258,-2.697,-13.964,-6.215,15.521
274.1578888,-2.490,-12.658,-8.241,15.308
274.1679518,-2.332,-10.899,-9.601,14.710
274.1780148,-2.742,-9.999,-10.820,14.985
274.1880778,-2.292,-8.041,-11.786,14.450
274.1981398,-2.114,-5.175,-12.112,13.339
274.2082028,-1.996,-2.481,-11.653,12.080
274.2182658,-1.614,-0.687,-10.226,10.375
274.2283288,-1.068,0.201,-8.248,8.320
274.2383918,-0.372,0.379,-6.124,6.147
274.2484538,0.273,0.299,-4.111,4.131
274.2585168,0.782,0.179,-2.247,2.386
